business_id,business_postal_code,business_latitude,business_longitude,inspection_score,violation_id,violation_type,risk_category,neighborhoods,inspection_year,inspection_month,inspection_day
4598,94105,37.791424,-122.392468,90,103153,2,1,108,2017,1,24
36022,94124,37.743419,-122.383536,75,103105,2,3,76,2019,1,9
19043,94122,37.763597,-122.477638,92,103120,2,2,39,2018,9,5
62578,94108,37.794193,-122.406677,73,103129,3,2,104,2018,11,30
5215,94102,37.783274,-122.412392,88,103132,2,2,20,2019,9,13
5025,94110,37.743313,-122.421363,90,103157,4,1,83,2018,4,5
64141,94109,37.789278,-122.420387,90,103154,1,1,50,2016,10,24
589,94122,37.754106,-122.477841,85,103144,4,1,39,2016,11,28
25374,94111,37.801285,-122.400404,86,103105,2,3,77,2017,11,14
544,94118,37.782534,-122.466615,72,103142,1,1,5,2018,9,25
1154,94103,37.764678,-122.421905,81,103103,2,3,37,2018,1,10
302,94109,37.786084,-122.417889,96,103149,1,1,20,2019,9,17
20327,94114,37.751137,-122.434095,84,103105,2,3,84,2018,7,17
4703,94123,37.797667,-122.432196,84,103149,1,1,15,2017,8,30
1542,94103,37.766293,-122.407671,86,103127,2,2,53,2019,10,1
2766,94112,37.721191,-122.43755,85,103150,3,1,80,2018,4,13
3167,94116,37.742433,-122.489069,78,103131,1,2,40,2016,11,7
30532,94124,37.730959,-122.39194,78,103156,4,1,86,2018,7,31
3190,94122,37.753953,-122.482629,70,103154,1,1,39,2019,1,10
2256,94118,37.783058,-122.462502,87,103136,1,1,5,2019,7,16
6916,94124,37.749949,-122.393975,81,103154,1,1,54,2017,5,22
7748,94124,37.730164,-122.399114,90,103133,1,2,86,2017,1,25
3151,94133,37.796808,-122.407964,62,103154,1,1,104,2016,11,14
3491,94109,37.787677,-122.413624,88,103119,3,2,50,2019,5,30
164,94104,37.789064,-122.402861,83,103124,1,2,19,2017,9,8
59397,94110,37.752578,-122.413372,85,103131,1,2,53,2017,3,22
1527,94107,37.780263,-122.403323,92,103161,1,1,32,2019,7,1
33386,94133,37.799065,-122.408355,94,103124,1,2,106,2019,7,19
3286,94109,37.787998,-122.420117,87,103133,1,2,50,2017,8,31
3115,94133,37.797292,-122.406914,72,103131,1,2,104,2017,12,6
21429,94133,37.795368,-122.413167,96,103150,3,1,16,2018,1,31
64161,94109,37.786119,-122.418182,96,103144,4,1,50,2019,4,25
62688,94124,37.736277,-122.390334,86,103109,1,3,86,2017,10,2
18538,94111,37.795225,-122.39377,88,103144,4,1,108,2019,6,24
64379,94109,37.789299,-122.420352,96,103154,1,1,50,2018,3,7
59025,94104,37.791308,-122.400134,87,103139,2,1,108,2018,10,3
3031,94109,37.789944,-122.420595,94,103161,1,1,105,2019,9,11
542,94118,37.782799,-122.467852,84,103132,2,2,5,2019,8,16
3345,94123,37.797578,-122.431883,79,103157,4,1,15,2018,4,12
7456,94111,37.795225,-122.39377,94,103144,4,1,108,2019,6,6
5940,94133,37.801278,-122.410384,73,103114,1,3,106,2018,10,3
19,94109,37.786848,-122.421547,94,103144,4,1,50,2017,12,11
60737,94116,37.742579,-122.487112,86,103139,2,1,40,2018,1,30
18102,94121,37.775728,-122.497701,92,103154,1,1,8,2018,4,27
2223,94133,37.795835,-122.407828,83,103109,1,3,104,2017,11,30
6432,94115,37.790494,-122.434174,96,103161,1,1,102,2019,5,24
3498,94108,37.791788,-122.411324,98,103144,4,1,16,2017,11,20
3586,94118,37.782113,-122.449171,87,103124,1,2,12,2017,11,17
3616,94110,37.75527,-122.423256,87,103109,1,3,52,2018,1,26
33700,94110,37.749194,-122.418116,90,103131,1,2,53,2019,7,2
37802,94104,37.792828,-122.403575,86,103139,2,1,108,2017,10,4
4907,94103,37.765262,-122.41523,81,103119,3,2,53,2017,11,8
64524,94122,37.764033,-122.4659,87,103124,1,2,109,2019,4,15
7488,94121,37.774248,-122.510043,94,103154,1,1,8,2018,2,9
631,94115,37.78332,-122.432647,81,103109,1,3,101,2019,7,17
6619,94133,37.795788,-122.408834,73,103138,2,1,104,2017,1,4
59727,94133,37.80824,-122.410189,77,103129,3,2,99,2017,10,30
5839,94122,37.759386,-122.469292,96,103120,2,2,109,2018,12,13
3433,94133,37.795202,-122.413169,90,103132,2,2,16,2019,4,16
3122,94111,37.793358,-122.399443,85,103124,1,2,108,2019,5,9
59826,94117,37.775813,-122.446047,76,103147,3,1,24,2017,11,15
4787,94103,37.778033,-122.40943,82,103130,3,2,32,2019,4,26
1352,94114,37.760954,-122.434935,74,103105,2,3,38,2018,6,20
17616,94102,37.776917,-122.422231,85,103156,4,1,21,2017,1,12
10877,94118,37.783038,-122.462982,48,103119,3,2,5,2019,7,1
4900,94117,37.774148,-122.444633,94,103162,1,1,24,2017,11,16
15279,94112,37.724174,-122.435859,83,103150,3,1,94,2019,5,31
63121,94133,37.799697,-122.407614,81,103161,1,1,106,2018,6,11
6660,94102,37.784408,-122.416614,86,103149,1,1,20,2017,12,14
37820,94132,37.720894,-122.478029,94,103120,2,2,42,2016,11,10
61514,94103,37.767907,-122.415584,88,103154,1,1,53,2019,2,15
59021,94112,37.720912,-122.437603,94,103157,4,1,90,2018,2,2
3221,94122,37.764108,-122.465512,85,103144,4,1,109,2017,6,27
4803,94134,37.730527,-122.404861,73,103109,1,3,91,2018,12,3
477,94133,37.800036,-122.409817,92,103144,4,1,106,2017,6,5
39667,94105,37.789437,-122.401111,82,103124,1,2,108,2017,9,12
5053,94103,37.782659,-122.406555,92,103150,3,1,32,2017,1,30
36602,94111,37.796854,-122.399936,82,103152,1,1,77,2019,4,30
1989,94118,37.788807,-122.460845,87,103131,1,2,4,2018,8,29
60828,94110,37.749982,-122.420517,98,103149,1,1,53,2019,3,25
9273,94108,37.790043,-122.407104,76,103157,4,1,19,2018,4,26
11568,94111,37.795225,-122.39377,86,103145,2,1,108,2019,3,12
337,94122,37.758941,-122.48591,89,103129,3,2,39,2018,12,4
9273,94108,37.790043,-122.407104,85,103154,1,1,19,2016,10,18
2716,94118,37.782888,-122.466101,78,103109,1,3,5,2018,9,17
3345,94123,37.797578,-122.431883,80,103133,1,2,15,2017,5,24
25301,94103,37.784404,-122.401339,81,103114,1,3,32,2016,12,21
2601,94108,37.789883,-122.408666,81,103139,2,1,19,2019,7,31
22606,94131,37.734072,-122.433948,83,103105,2,3,96,2019,2,4
3561,94104,37.791464,-122.402435,77,103152,1,1,108,2019,7,22
64384,94107,37.778414,-122.394411,96,103139,2,1,32,2018,2,5
3743,94118,37.781233,-122.457185,83,103144,4,1,12,2018,1,16
423,94111,37.794501,-122.39716,90,103161,1,1,108,2019,5,7
2649,94110,37.762527,-122.419475,76,103142,1,1,53,2017,8,31
38139,94130,37.824494,-122.371798,87,103112,3,3,36,2016,12,14
4982,94109,37.788658,-122.423627,92,103151,3,1,100,2019,8,19
1018,94110,37.758684,-122.418975,90,103144,4,1,53,2019,4,1
5227,94109,37.783845,-122.420429,76,103139,2,1,20,2017,2,28
5017,94109,37.783613,-122.422397,77,103120,2,2,100,2019,2,20
3839,94110,37.763458,-122.421784,81,103149,1,1,37,2017,7,21
3120,94109,37.807854,-122.419124,83,103150,3,1,99,2019,3,12
5805,94132,37.716156,-122.466248,96,103129,3,2,65,2017,2,2
8821,94108,37.788438,-122.407414,92,103131,1,2,19,2019,1,11
754,94103,37.784323,-122.404549,92,103124,1,2,32,2019,4,10
13814,94103,37.774722,-122.406761,88,103116,2,2,32,2017,11,1
27350,94110,37.761965,-122.417948,83,103132,2,2,53,2017,10,17
3331,94114,37.760698,-122.435015,94,103120,2,2,38,2017,11,27
5562,94102,37.779847,-122.418985,100,103162,1,1,21,2018,6,5
1139,94102,37.775867,-122.419356,69,103103,2,3,21,2017,11,27
23704,94109,37.79511,-122.421411,90,103120,2,2,105,2016,10,7
2941,94111,37.793914,-122.398984,87,103143,3,1,108,2017,11,29
7761,94110,37.736628,-122.424163,86,103119,3,2,61,2017,5,23
28318,94133,37.806337,-122.415814,87,103103,2,3,99,2018,3,20
2692,94131,37.734579,-122.4339,85,103124,1,2,96,2017,11,14
38201,94105,37.788864,-122.394613,91,103153,2,1,32,2019,3,5
2749,94110,37.745433,-122.419945,81,103116,2,2,83,2019,2,28
34665,94131,37.734483,-122.433729,81,103157,4,1,96,2019,6,12
3262,94132,37.731781,-122.47359,90,103138,2,1,62,2017,3,23
80,94117,37.774941,-122.452797,96,103162,1,1,12,2017,12,4
61579,94110,37.762898,-122.419505,67,103124,1,2,53,2017,6,30
4614,94133,37.796973,-122.408504,79,103124,1,2,104,2019,5,21
59651,94112,37.716691,-122.440719,80,103149,1,1,90,2019,1,28
57755,94121,37.785711,-122.500155,92,103145,2,1,7,2019,6,7
4509,94114,37.768743,-122.427549,92,103133,1,2,28,2018,5,4
37405,94118,37.781278,-122.461312,70,103129,3,2,5,2019,6,20
26379,94122,37.763983,-122.46709,90,103148,3,1,109,2017,1,19
919,94108,37.791757,-122.407377,96,103144,4,1,104,2019,9,27
16329,94124,37.749798,-122.395962,64,103114,1,3,54,2019,1,10
22606,94131,37.734072,-122.433948,86,103116,2,2,96,2019,8,6
64004,94110,37.754298,-122.411272,92,103154,1,1,53,2019,5,9
1339,94131,37.734483,-122.43368,96,103154,1,1,96,2019,7,2
64723,94111,37.797327,-122.401957,76,103116,2,2,106,2019,7,26
38606,94102,37.786748,-122.413404,87,103147,3,1,50,2017,2,23
7276,94102,37.782939,-122.412479,91,103108,1,3,20,2018,3,23
39606,94110,37.763228,-122.415135,92,103129,3,2,53,2017,12,13
3892,94103,37.792875,-122.396728,83,103120,2,2,108,2019,7,10
17723,94127,37.738857,-122.457584,84,103142,1,1,117,2018,2,22
64884,94133,37.799058,-122.407217,90,103133,1,2,106,2018,6,7
920,94108,37.791757,-122.407377,92,103133,1,2,104,2017,4,10
63713,94122,37.753603,-122.489688,96,103144,4,1,39,2017,1,11
61915,94112,37.710685,-122.447907,80,103138,2,1,66,2016,11,3
2659,94110,37.739048,-122.416019,79,103139,2,1,83,2017,3,6
4678,94118,37.781139,-122.468635,75,103139,2,1,5,2017,10,20
36201,94122,37.758941,-122.48591,80,103150,3,1,39,2019,1,31
27799,94103,37.784848,-122.406892,92,103124,1,2,32,2018,1,30
606,94121,37.781624,-122.492609,78,103144,4,1,8,2017,7,20
1811,94110,37.738923,-122.415293,96,103154,1,1,83,2017,7,5
63755,94133,37.80824,-122.410189,84,103149,1,1,99,2017,10,24
39936,94102,37.788978,-122.410684,92,103132,2,2,50,2019,4,25
5847,94117,37.774046,-122.429076,94,103154,1,1,26,2019,2,15
64416,94103,37.784848,-122.406892,92,103119,3,2,32,2019,1,17
5196,94112,37.728659,-122.431174,87,103109,1,3,90,2019,8,5
59949,94109,37.788964,-122.420384,85,103124,1,2,50,2016,10,21
64805,94102,37.777053,-122.416939,86,103144,4,1,21,2018,3,30
36687,94110,37.756893,-122.420849,83,103133,1,2,53,2018,9,24
24437,94133,37.799732,-122.407589,96,103161,1,1,106,2019,6,5
302,94109,37.786084,-122.417889,81,103138,2,1,20,2017,7,28
2325,94117,37.769428,-122.451604,84,103149,1,1,25,2017,1,25
253,94112,37.725949,-122.433906,96,103150,3,1,94,2016,12,8
3490,94102,37.78833,-122.408525,96,103124,1,2,19,2019,8,2
7575,94115,37.786568,-122.429754,90,103142,1,1,101,2019,9,10
1362,94112,37.726402,-122.433476,81,103103,2,3,90,2018,4,26
9298,94121,37.781595,-122.492586,87,103109,1,3,8,2018,10,25
63493,94104,37.790053,-122.402586,78,103129,3,2,19,2017,12,28
1043,94117,37.774198,-122.444214,83,103144,4,1,24,2018,9,28
40001,94117,37.773348,-122.439147,90,103144,4,1,24,2018,4,23
2051,94109,37.794753,-122.418184,87,103154,1,1,16,2018,8,14
23702,94115,37.786022,-122.429903,76,103124,1,2,101,2018,7,9
645,94115,37.785274,-122.431918,94,103144,4,1,101,2018,8,29
10280,94102,37.782034,-122.419777,92,103119,3,2,21,2017,9,19
7779,94110,37.752922,-122.408285,92,103154,1,1,53,2019,4,11
61736,94110,37.751587,-122.418444,87,103161,1,1,53,2019,8,7
2863,94114,37.751573,-122.429189,88,103161,1,1,84,2017,8,30
1232,94102,37.786316,-122.409371,80,103124,1,2,19,2017,4,7
5653,94133,37.80824,-122.410189,94,103157,4,1,99,2017,9,28
7663,94110,37.752748,-122.410822,94,103142,1,1,53,2017,1,4
2263,94118,37.782933,-122.464089,68,103144,4,1,5,2017,4,25
34910,94109,37.785121,-122.417854,79,103139,2,1,20,2017,10,11
1977,94118,37.783004,-122.462539,91,103154,1,1,5,2017,1,3
62769,94103,37.784848,-122.406892,74,103109,1,3,32,2019,1,16
3185,94116,37.742438,-122.490421,85,103139,2,1,40,2019,7,9
2664,94131,37.743602,-122.428803,60,103108,1,3,84,2019,6,13
3926,94102,37.773317,-122.421724,88,103124,1,2,21,2019,7,3
36673,94109,37.786197,-122.417614,64,103133,1,2,50,2017,6,29
22304,94105,37.790897,-122.397318,94,103120,2,2,108,2017,3,13
39513,94102,37.775902,-122.426174,90,103149,1,1,22,2017,3,1
7491,94110,37.764773,-122.417416,89,103112,3,3,53,2017,11,21
36523,94123,37.800483,-122.438567,83,103116,2,2,17,2017,3,14
2866,94115,37.787884,-122.441657,92,103149,1,1,103,2018,10,23
3151,94133,37.796808,-122.407964,76,103124,1,2,104,2017,11,30
1002,94110,37.752158,-122.420362,92,103145,2,1,53,2019,5,7
1829,94108,37.793238,-122.412746,82,103105,2,3,16,2017,9,26
38379,94110,37.762344,-122.419386,89,103116,2,2,53,2017,10,30
39824,94105,37.790958,-122.396042,81,103125,2,2,32,2019,1,30
16349,94110,37.752764,-122.409588,92,103154,1,1,53,2017,4,20
5033,94131,37.734619,-122.432379,96,103157,4,1,96,2019,8,6
279,94109,37.790347,-122.417227,92,103147,3,1,16,2017,10,10
544,94118,37.782534,-122.466615,82,103115,1,3,5,2019,4,10
4590,94103,37.78215,-122.410305,92,103138,2,1,32,2018,3,21
121,94108,37.790643,-122.404676,90,103124,1,2,19,2017,4,18
3072,94107,37.779522,-122.398104,84,103161,1,1,32,2019,7,1
3121,94108,37.790603,-122.405038,80,103105,2,3,19,2019,2,14
2051,94109,37.794753,-122.418184,87,103152,1,1,16,2018,8,14
3374,94102,37.787218,-122.408977,74,103142,1,1,19,2019,7,25
39776,94110,37.761637,-122.419385,63,103114,1,3,53,2018,3,20
10877,94118,37.783038,-122.462982,81,103154,1,1,5,2018,1,9
3613,94103,37.765794,-122.406848,68,103154,1,1,54,2017,11,16
3484,94105,37.793497,-122.392841,92,103124,1,2,108,2019,8,29
24572,94122,37.753608,-122.491313,81,103154,1,1,39,2018,11,29
4787,94103,37.778033,-122.40943,82,103103,2,3,32,2019,4,26
11289,94107,37.776805,-122.393789,90,103148,3,1,34,2018,3,7
665,94123,37.799218,-122.432517,83,103150,3,1,15,2016,10,5
25374,94111,37.801285,-122.400404,85,103154,1,1,77,2019,2,5
59826,94117,37.775813,-122.446047,92,103119,3,2,24,2019,2,7
2243,94108,37.789857,-122.404302,91,103105,2,3,19,2019,5,16
5191,94117,37.768731,-122.448908,96,103144,4,1,29,2018,3,22
26341,94115,37.788113,-122.432147,96,103116,2,2,101,2019,7,31
3151,94133,37.796808,-122.407964,76,103142,1,1,104,2017,11,30
59331,94112,37.723638,-122.452273,85,103109,1,3,95,2019,1,30
38458,94115,37.785227,-122.431472,92,103145,2,1,101,2018,6,6
2599,94134,37.727159,-122.403452,74,103103,2,3,91,2019,7,23
320,94109,37.786545,-122.419894,88,103161,1,1,50,2019,3,14
11034,94112,37.736917,-122.40892,72,103132,2,2,83,2018,12,20
5912,94118,37.775155,-122.476785,96,103133,1,2,5,2017,4,12
2263,94118,37.782933,-122.464089,65,103139,2,1,5,2018,5,14
61641,94121,37.779663,-122.493618,94,103118,1,2,8,2019,4,16
31568,94102,37.786709,-122.413068,81,103105,2,3,20,2019,2,27
628,94115,37.786407,-122.440057,79,103154,1,1,103,2019,7,29
1350,94118,37.782833,-122.46615,81,103144,4,1,5,2018,5,16
1508,94133,37.795202,-122.413169,90,103120,2,2,16,2019,4,16
386,94110,37.736304,-122.424432,84,103124,1,2,61,2017,11,16
1734,94109,37.785182,-122.417409,87,103139,2,1,20,2017,11,20
7762,94133,37.801407,-122.409296,83,103102,1,3,106,2018,6,22
470,94133,37.798427,-122.407507,92,103154,1,1,106,2018,5,23
2384,94117,37.772274,-122.428997,91,103154,1,1,26,2019,5,7
18616,94105,37.787248,-122.397632,87,103107,2,3,32,2019,3,5
3373,94102,37.785465,-122.408851,82,103145,2,1,19,2017,2,23
3862,94134,37.728458,-122.403991,73,103144,4,1,91,2017,9,5
7394,94124,37.734392,-122.390972,88,103144,4,1,87,2017,1,10
1777,94115,37.785124,-122.439874,81,103161,1,1,103,2019,3,19
4509,94114,37.768743,-122.427549,89,103105,2,3,28,2017,2,9
64380,94111,37.793338,-122.399583,88,103129,3,2,108,2019,5,30
58576,94103,37.763664,-122.421736,72,103102,1,3,53,2019,4,16
5039,94123,37.800128,-122.441914,86,103124,1,2,17,2017,3,14
40144,94110,37.749851,-122.415121,91,103114,1,3,53,2017,4,19
38072,94121,37.783984,-122.481969,73,103131,1,2,8,2017,8,3
4798,94134,37.708427,-122.420353,84,103119,3,2,74,2017,9,13
21921,94102,37.787657,-122.411627,69,103129,3,2,50,2016,12,30
59040,94118,37.782255,-122.449956,88,103157,4,1,11,2019,8,16
5892,94114,37.761425,-122.427293,98,103144,4,1,37,2016,11,4
38564,94107,37.780914,-122.396389,87,103161,1,1,32,2019,8,22
1122,94123,37.800547,-122.438494,86,103131,1,2,17,2016,10,14
551,94121,37.782107,-122.483631,76,103143,3,1,8,2017,6,21
1304,94122,37.764128,-122.464961,79,103157,4,1,109,2018,1,31
7055,94110,37.756385,-122.418816,82,103132,2,2,53,2019,7,30
64161,94109,37.786119,-122.418182,96,103119,3,2,50,2018,4,16
34814,94108,37.790324,-122.404774,82,103154,1,1,19,2019,2,19
3926,94102,37.773317,-122.421724,90,103119,3,2,21,2016,11,29
5998,94103,37.766618,-122.421263,94,103154,1,1,53,2019,4,22
33125,94108,37.790947,-122.404026,75,103142,1,1,108,2019,8,21
4643,94118,37.782993,-122.462709,83,103147,3,1,5,2018,1,9
38566,94103,37.785638,-122.404189,81,103116,2,2,32,2017,12,6
1249,94110,37.753691,-122.418657,75,103133,1,2,53,2019,7,8
4533,94108,37.795594,-122.408204,79,103119,3,2,104,2017,8,1
3196,94116,37.735943,-122.503086,90,103139,2,1,40,2018,1,18
25162,94102,37.7877,-122.408345,92,103144,4,1,19,2019,6,10
1724,94115,37.786498,-122.430283,77,103131,1,2,101,2018,5,7
64161,94109,37.786119,-122.418182,87,103103,2,3,50,2018,10,23
4533,94108,37.795594,-122.408204,90,103119,3,2,104,2016,12,20
949,94121,37.780372,-122.476354,87,103109,1,3,5,2019,2,15
2750,94114,37.750778,-122.434065,88,103154,1,1,84,2018,8,1
39667,94105,37.789437,-122.401111,83,103148,3,1,108,2017,3,8
827,94112,37.721251,-122.437385,85,103105,2,3,90,2018,1,25
61460,94107,37.762493,-122.397073,85,103154,1,1,54,2017,1,24
95,94110,37.739207,-122.417447,92,103149,1,1,83,2017,3,7
1249,94110,37.753691,-122.418657,78,103142,1,1,53,2017,10,2
18940,94110,37.758914,-122.419036,94,103119,3,2,53,2018,3,16
2777,94111,37.793632,-122.397023,92,103150,3,1,108,2019,5,16
62768,94122,37.765421,-122.477256,90,103157,4,1,109,2018,4,30
7207,94114,37.768187,-122.429024,92,103150,3,1,28,2017,1,5
3621,94110,37.758271,-122.419081,87,103124,1,2,53,2019,4,18
3557,94108,37.790306,-122.405466,90,103139,2,1,19,2018,2,6
10433,94102,37.788128,-122.409705,86,103144,4,1,19,2017,7,28
38258,94112,37.722898,-122.436086,68,103116,2,2,90,2019,1,8
20291,94107,37.762575,-122.395757,89,103124,1,2,54,2017,10,12
19003,94103,37.764903,-122.421609,62,103114,1,3,53,2017,8,1
1870,94104,37.791198,-122.403737,74,103139,2,1,108,2017,9,13
32698,94121,37.773438,-122.506651,84,103139,2,1,8,2018,4,19
36786,94108,37.790924,-122.404094,75,103105,2,3,104,2018,1,26
7528,94133,37.808494,-122.412,96,103144,4,1,99,2018,1,19
4607,94108,37.795594,-122.408204,84,103138,2,1,104,2017,2,28
2758,94115,37.788183,-122.446757,90,103149,1,1,10,2019,5,8
26025,94114,37.760881,-122.434171,87,103154,1,1,38,2018,10,10
2343,94110,37.761929,-122.419308,91,103104,2,3,53,2017,10,30
59638,94124,37.74286,-122.405448,92,103129,3,2,82,2019,4,25
15738,94105,37.787343,-122.398902,80,103105,2,3,32,2019,6,13
3547,94108,37.794555,-122.405724,90,103131,1,2,104,2019,7,23
3870,94110,37.743206,-122.421546,82,103119,3,2,83,2016,11,29
2454,94110,37.758634,-122.416866,90,103154,1,1,53,2018,1,24
4959,94110,37.753973,-122.418576,87,103133,1,2,53,2019,7,22
4794,94107,37.778634,-122.393089,87,103144,4,1,32,2019,5,29
3651,94103,37.764897,-122.421234,90,103147,3,1,53,2019,3,21
7216,94112,37.724489,-122.435026,76,103119,3,2,94,2017,5,2
33920,94102,37.780989,-122.413686,96,103133,1,2,20,2019,2,12
3850,94114,37.759404,-122.434836,88,103157,4,1,38,2019,9,24
7512,94102,37.784337,-122.409814,88,103161,1,1,20,2018,6,5
3048,94109,37.790324,-122.420664,76,103124,1,2,105,2016,10,18
2360,94110,37.750855,-122.418286,87,103150,3,1,53,2017,9,20
3016,94108,37.794154,-122.404765,74,103156,4,1,104,2018,10,11
32578,94111,37.793614,-122.396517,88,103150,3,1,108,2019,5,3
428,94104,37.790109,-122.402597,98,103144,4,1,19,2017,10,26
34591,94124,37.741752,-122.388402,92,103124,1,2,86,2019,8,21
32736,94102,37.789664,-122.408724,92,103120,2,2,19,2019,5,29
38259,94103,37.785386,-122.403918,88,103157,4,1,32,2019,4,15
33911,94118,37.783093,-122.460649,68,103132,2,2,5,2016,10,6
36687,94110,37.756893,-122.420849,89,103129,3,2,53,2018,1,23
438,94133,37.798494,-122.409337,77,103144,4,1,106,2018,12,18
2280,94121,37.780204,-122.480599,83,103162,1,1,8,2018,2,22
744,94103,37.784317,-122.407563,98,103149,1,1,32,2019,2,4
1075,94110,37.764384,-122.419566,89,103103,2,3,53,2018,4,27
155,94117,37.769303,-122.450724,79,103114,1,3,25,2017,2,27
7772,94110,37.752549,-122.414425,88,103131,1,2,53,2017,5,11
36378,94103,37.774691,-122.410535,90,103144,4,1,32,2019,9,10
217,94110,37.739143,-122.417653,92,103142,1,1,61,2017,3,30
59935,94110,37.741184,-122.422693,86,103142,1,1,83,2019,9,4
3522,94108,37.794958,-122.406367,92,103142,1,1,104,2019,9,10
5301,94110,37.749851,-122.415121,81,103109,1,3,53,2019,3,4
37304,94110,37.73598,-122.424438,76,103105,2,3,61,2018,1,3
1322,94115,37.789961,-122.433962,94,103144,4,1,102,2017,11,28
1582,94104,37.790102,-122.401158,78,103116,2,2,108,2019,7,12
5827,94134,37.729016,-122.419253,88,103119,3,2,92,2019,9,3
3190,94122,37.753953,-122.482629,81,103120,2,2,39,2018,3,7
5817,94132,37.730637,-122.4861,92,103119,3,2,43,2017,1,18
9652,94105,37.789563,-122.394821,89,103121,2,2,32,2018,2,22
18047,94110,37.753463,-122.418536,75,103131,1,2,53,2018,8,6
38070,94114,37.767718,-122.429332,82,103139,2,1,28,2018,10,26
3309,94109,37.787375,-122.421844,67,103113,1,3,100,2016,11,1
9869,94122,37.758941,-122.48591,94,103129,3,2,39,2019,4,11
588,94116,37.742673,-122.48334,84,103142,1,1,40,2019,6,5
2135,94105,37.790863,-122.393159,92,103120,2,2,108,2019,5,15
37658,94124,37.741597,-122.406398,88,103144,4,1,82,2018,6,12
3838,94103,37.764908,-122.422442,72,103144,4,1,37,2018,2,22
32818,94112,37.708887,-122.452619,92,103141,2,1,66,2017,11,16
60473,94109,37.785503,-122.415157,87,103144,4,1,20,2018,5,15
3591,94121,37.780144,-122.481939,79,103139,2,1,8,2018,3,26
2358,94110,37.751687,-122.418455,87,103107,2,3,53,2018,9,18
1641,94131,37.745974,-122.426856,77,103109,1,3,84,2017,6,27
2189,94112,37.724422,-122.434985,77,103133,1,2,90,2017,9,25
892,94104,37.791348,-122.399834,86,103144,4,1,108,2018,10,22
